book_title;author;reader_review;rating;label
La comédie humaine - La Pléiade, tome 1;Honoré deBalzac;Je viens de commencer un challenge que je ne sais pas si je réussirai à le terminer en temps et en heure : lire la comédie humaine en 2024. Et oui c'est une bonne résolution non ? Je viens de terminer le premier volume de cette oeuvre gigantesque à la pleiade et nous troubles déjà là tout le génieDe Balzac, D'autres lecteurs veulent il me suivre dans ce voyage ?;5.0;1
Quatrevingt-Treize;VictorHugo;Voici mon roman favori de Hugo. C'est celui qui m'a fait la plus belle impression, malgré la très vive concurrence que lui fontLes Misérableset deNotre-Dame de Paris. Je suis conscient de la singularité de ma préférence et j'aimerais tenter de vous la faire comprendre. Tout cela tient à ma perception de Hugo. Pour moi, c'est l'homme magistral des lettres françaises. À mon avis, il a su, mieux que personne, écrire en prenant une perspective à la fois élevée et pleine d'une compréhension généreuse et touchante. Cette particularité tient du génie, du miraculeux. Je ne crois pas qu'on puisse l'expliquer. Il a pu disposer d'un esprit tout naturellement grand, exactement comme d'autres disposent d'une grande taille, d'une grande fortune, etc. , c'est tout. Cette grandeur se manifeste de la manière la plus parfaite dans sespoèmes, mais je la sens même dans ses pamphlets, ouvrages dont le style et les sujets sont, par définition, on ne peut plus terre à terre. Et parmi ses romans, celui où cette particularité, qui fait pour moi le charme unique des ouvrages de Hugo, apparaît de la manière la plus éclatante, c'estQuatrevingt-treize. Hugo s'est très bien documenté sur la période de la terreur pour écrire ce livre, dont l'horizon est la lutte entre révolutionnaires et monarchistes. Malgré ses convictions personnelles favorables à la révolution, Hugo dépasse sa perspective de simple citoyen pour exposer d'une manière juste et généreuse les tares et qualités de chacun des partis. On s'y sent, tout en douceur, transporté en survol au-dessus des évènements terribles de cette période troublée. Un pur délice.;5.0;1
Quatrevingt-Treize;VictorHugo;Je n'aime pas cette écriture, grandiloquente et théâtrale. Je n'aime pas cet art d'agencer les mots et les phrases avec solennité pour finalement ne faire que du vent. Je n'aime pas ces hyperboles et ces formules à l'emporte-pièce. Je n'aime pas ces sensibleries populistes qui cherchent à faire pleurer les mamans. Je n'aime pas ces récits qui entremêlent personnages réels et fiction sans en marquer la frontière. Je n'aime pas les auteurs qui cherchent à donner un sens métaphysique aux événements historiques. Je n'aime pas 93 parce que c'est tout ça à la fois. En fait je n'aime pas Victor Hugo.;2.0;-1
Quatrevingt-Treize;VictorHugo;"Dense, épique, mais en même temps très humain car mélangé à une ""petite"" histoire, ce roman historique nous plonge dans les guerres de Vendée, mais pas seulement. En effet, quelques incursions du côté des figures illustres de la Révolution, Marat, Robespierre..., que Hugo n'hésite pas à mettre en scène et à faire parler. En marge, Républicains et Royalistes s'affrontent dans les forêts, les ravins, les fermes, laissant parfois des dommages collatéraux, comme ces trois enfants arrachés à leur mère laissée pour morte... Passionnant lecture, mais ardue, la fin est un véritable panache, une réflexion belle et puissante sur le bien et le mal, avec un tragique imbattable.";3.0;0
Quatrevingt-Treize;VictorHugo;"Hugo est un littérateur, pour le meilleur et pour le pire. Son ""Quatre-vingt treize"" est avant tout un style, des visions, des métaphores, un récit qui donne à voir ses charmes et des figures, qui ne se laisse jamais oublier : en somme, le style d'un poète qui écrirait des romans. Donc le plaisir langagier, littéraire, poétique que ce texte procurera sera très grand. Malheureusement, ce roman n'est pas qu'un exercice de style et de rêves comme en fera plus tard Julien Gracq : il raconte aussi une histoire incommensurablement bête, à base d'antithèses faciles et de prêches républicains, de situations de mélodrame de boulevard sans grande efficacité, tant elles sont outrancières. De même que le poète Hugo, pour notre plus grand bonheur, ne se laisse jamais oublier dans le texte, de même, hélas, Hugo prophète humanitaire à grands slogans vides et ronflants ne quitte jamais le devant de la scène. Paul Lafargue, le gendre de Marx, le signalait déjà : Hugo est le littérateur que la bourgeoisie libérale attendait.";3.0;0
Quatrevingt-Treize;VictorHugo;"Fidèle à ses ambitions littéraires, Victor Hugo s'attaque à des périodes historiques charnières dans la plupart de ses ouvrages. Paru en 1874, Quatre-vingt-treize s'emploie ainsi à décrire cette année terrible de la Terreur.  Fourmillant de détails historiques, le roman n'en reste pas moins une fiction qui met en scène trois personnages haut en couleur : le marquis de Lantenac, son neveu Gauvain et l'envoyé du comité de salut public, Cimourdain. Pour apprécier pleinement l'histoire, il est nécessaire de connaître les acteurs et enjeux principaux de la période. On se retrouve ainsi dans un triptyque narratif où chaque figure incarne un mouvement idéologique de la Révolution. Lantenac symbolise ainsi l'Ancien Régime, celui de laTradition et de l'absolutisme monarchique et clérical, tandis que son neveu incarne le modernisme et l'idéalisme révolutionnaire et républicain. Cimourdain, pour sa part, incarne le ""côté obscur"" de l'idéal républicain, un ""sicaire"" impitoyable qui combat pour sa vision du monde. Victor Hugo, se jouant de l'histoire, raconte la sienne en imaginant le dialogue fictif entre Marat, Danton et Robespierre. Inspiré par ses racines vendéennes, la contre-révolution de la région occupe également une place prépondérante dans la narration. Ma lecture date quelque peu, les détails narratifs et les repères historiques me manquent pour détailler la critique. Quatre-vingt-treize se veut plutôt réservé à un public connaisseur de la période.";3.0;0
Quatrevingt-Treize;VictorHugo;Voici le premier roman de Victor Hugo que je lis car je n'avais pour l'instant lu et apprécié que ses pièces de théâtre et ses poèmes. le sujet (la révolution et la terreur) est très bien traité par Hugo qui rend bien l'ambiance d'alors. L'auteur nous fait partager ses réflexions sociales, politiques... et élargit son propos, transformant son roman en traité philosophique. Tout cela est rendu vivant et concret par le parcours de différents personnages auxquels on s'attache. On le les perçoit pas seulement comme des archétypes mais bien comme des êtres complexes auxquels on peut aisément s'identifier. Malheureusement ma lecture a été laborieuse, surtout pour la deuxième partie. Certaines descriptions m'ont particulièrement ennuyée car elle me sont apparues comme des listes sans fin... j'ai nettement plus été sensible aux passages consacrés aux personnages principaux et surtout aux enfants que j'ai trouvé très tendres et pleins d'espérance.;3.0;0
Quatrevingt-Treize;VictorHugo;Ne jamais revenir sur les livres déjà lus ! Adolescent, je crois me souvenir avoir aimé la lecture de Quatre-vingt Treize de ce grand écrivain qu'est Victor Hugo. L'Histoire que j'adorais déjà, l'aventure, l'affrontement entre ces deux parents, l'un royaliste et l'autre républicain, dans un contexte simple car manichéen. Seulement voilà, ça s'était avant. Avant que je poursuive des lectures différentes, éclectiques et surtout que je prenne de l'âge. Alors quand j'ai recommencé cette lecture, c'était un peu comme la madeleine de Proust. Malheureusement, le gâteau pour moi a été rance. Soporifique, les envolées lyriques et subjectives du grand homme sur les Marat, Danton et Robespierre. Ridicule la caricature des Gentils, les Républicains, et des Méchants royalistes. Fatiguant le souci de lister l'ensemble des forêts de Bretagne ou le nom de tous les relais de poste entre Brest et Fougères. Trop théâtrales les dialogues. J'ai cru m'être trompé et lire Ruy Blas. Si déçu que, finalement, je ne veux plus jamais relire un livre qui m'a marqué. Je conserverai ainsi le souvenir du bon moment.;1.5;-1
Quatrevingt-Treize;VictorHugo;"Je vous ai présenté, dans l'ordre chronologique d'écriture, mes critiques de sept romans de Victor Hugo ( il en a écrit neuf ). Ce dernier roman est fabuleux ! Le thème du roman est la résistance chouane de Lantenac, La Rochejaquelin, Jean Chouan, et le général Charette, aux Républicains incarnés par Gauvin et Cimourdin. Nous sommes en 1793, en Bretagne du nord. Pas de grâce ! Pas de prisonnier ! Après une défense valeureuse du Claymore contre l'escadre républicaine, le capitaine sauve le marquis de Lantenac, royaliste, qui débarque à l'embouchure du Coueson pour rassembler les 500. 000 Chouans et Vendéens qui luttent âprement contre les sans culottes. . . . ""Il y avait une fois un roi et une reine. le roi c'était le roi, et la reine, c'était la France. On a tranché la tête au roi, et marié la reine à Robespierre ; ce monsieur et cette dame ont eu une fille qu'on nomme la guillotine, et avec laquelle il paraît que je ferai connaissance demain matin. "" , dit Lantenac. . Mais alors ! Victor Hugo a inventé, en 1874 le thriller ! On angoisse devant les situations improbablesLes marins arrêteront-ils ce canon désentravé qui, au gré des heurts des vagues, court comme un taureau furieux sur le pont ? Le Claymore sortira-t-il de cette situation improbable ? La Flécharde, les pieds en sang, retrouvera-t-elle ses enfants ? Le vieux marquis, tellement brave et chevaleresque, survivra-t-il ? Pris en étau entre la loi et la raison, que décideront Tellmarch, Gauvin, Cimourdain ? Devant le choix cornélien entre la liberté et le coeur, que fera le marquis ? Etc. . . Plus fort que Jean Christophe Grangé par les situations angoissantes et les rebondissements, plus fort même que Ken Follett par les mises en situation historique ! Et avec une qualité d'écriture supérieure, très actuelle, à plus d'un siècle de distance, avec des vérités courtes et tranchantes ; par exemple : La Vieuville : « Ah ! cette république ! que de dégâts pour peu de choses ! »Plus loin, Tellmarch : « Suis-je hors la loi ? Je n'en sais rien. Mourir de faim, est-ce être dans la loi ? »Le même : « Les pauvres, les riches, c'est une terrible affaire. C'est ce qui produit les catastrophes. »Hugo : « On sort de Louis XIV comme on sort de Robespierre avec un grand besoin de respirer. »Sur Cimourdain : « La science avait démoli sa foi. »Sur Gauvain : « C'était son fils ; le fils, non de sa chair, mais de son esprit. »Etc . . . . La plus belle phrase, pour moi, est la réponse de Gauvain, le soldat philosophe à la question de son maître : -- Qu'y a-t-il au-dessus de la justice ? -- L'équité. ». Victor Hugo est profondément républicain. Dans ce livre, il analyse la création de la première République, et met en scène Robespierre et Danton. Par la voix du républicain-philosophe Gauvain, neveu de Lantenac qui traque ce dernier, il analyse les outrances du système des sans-culottes, notamment incarné par Cimourdain, une sorte de Javert de ce roman. . . Hugo Boss bien, et même très bien ! Ce dernier roman fut son le meilleur pour moi ! Je sais, je l'ai déjà dit avec « Notre-Dame », mais celui-ci le surpasse, et égale « Les Misérables ». A la fin de l'écriture de « Les Misérables », Victor Hugo fait des recherches approfondies sur la Révolution, envisageant d'écrire son prochain roman là-dessus. Il sortira d'abord « Les Travailleurs de la Mer » en hommage à l'île qui l'a accueilli durant son exil. Dans « Les Misérables », les amis de l'ABC, Républicains sous Louis-Philippe, font de nombreuses références à la Révolution Française, mère de la Première République. Victor était un peu Combeferre, il sera un peu Gauvin dans « Quatrevingt-treize ». Le seul défaut sont les logorrhées, manie habituelle de l'auteur. Mais il n'y en a que deux, sur Paris et sur la Convention, et elles sont assez courtes. . La loi, la justice : c'est l'éternel combat de Victor Hugo, quel'on retrouve dans tous ses romans : la justice est mal faite ! L'auteur met en exergue l'absurdité de certaines décisions judiciaires. Je pense que malgré leurs différents littéraires, il aurait rejoint Emile Zola sur l'affaire Dreyfus. . A la fin du livre, par la voix de Gauvain, c'est un peu un testament politique qu'Hugo nous délivre, et je le trouve extrêmement moderne et écologique : ). Je dois ajouter, pour modérer mon enthousiasme pour ce roman, et pour être impartial que les Vendéens furent vraiment génocidés par les Bleus ; ce qui n'enlève rien à la qualité d'écriture de Victor Hugo.";5.0;1
Quatrevingt-Treize;VictorHugo;"DansQuatrevingt-TreizeVictor Hugo nous parle d'un pan de l'histoire de France, de cette guerre civile qui ne dit pas son nom et qui opposa les Chouans, paysans royalistes principalement bretons et les républicains. Cette dualité est personnifiée par dCimourdain pour les républicains et le marquis de Lantenac pour les royalistes. Cela permet àVictor HUGOd'exposer les idéaux des deux parties de manière assez manichéenne. Les personnages deviennent ainsi l'allégorie de ces deux visions du pouvoir qui s'opposent radicalement. Ces deux hommes jusqu'au-boutistes me sont apparus comme personnifiant ce qu'il y avait de plus pervers à pousser une idéologie à l'extrême. Entre ces deux hommes il y a Gauvain, un Républicain mais avant tout un homme. Il représente pour moi l'être humain, celui qui fait passer sa conscience et son coeur avant les idées qu'elles qu'elles soient. Il agit en son âme et conscience plus que par conviction. Il fait ce qui lui semble juste d'abord et avant tout. Il fait écho à Tellmarch aussi appelé le caimant qui lui n'est ni Royaliste, ni Républicain. Il veut juste faire ce qui est bien. J'ai trouvé queVictor HUGOprêtait parfois à ses personnages une grandeur d'âme qui relève plus de l'idéal que de la nature humaine. Je reste par exemple sceptique quant à la réaction du matelot Halmalo qui fait preuve de beaucoup de magnanimité vis à vis de Lantenac. On peut se dire que Lantenac a su le convaincre mais là non plus je ne suis pas convaincue. de même je m'interroge sur l'attitude, presque sainte, de Tellmarch vis à vis de Lantenac. Attitude dont il se mordra les doigts et qui l'amènera à une grande introspection. Une occasion de plus pour l'auteur de décortiquer la nature humaine, ce qu'il affectionne tout particulièrement. Un HUGO parfois grandiloquent et extrêmement bavard. C'est un euphémisme de dire qu'il y a des longueurs car l'auteur aime se perdre dans les méandres de l'âme humaine et dans le labyrinthe des tiraillements de l'esprit humain. Toutefois je dois bien reconnaître que c'est fait avec classe et l'écriture dénote d'un esprit affûté et terriblement érudit. Je n'aurais jamais saisi toutes les allusions faites sans les précieuses notes de bas de page. le texte regorge de références, de clins d'oeil autant historiques, mythologiques que littéraires. Pour autantVictor HUGOce n'est pas que ça, c'est aussi un homme de convictions qui manie l'ironie et la critique avec une aisance déconcertante. S'il se sert de ses personnages comme les porte-lances d'une idéologie c'est très différent avec les personnages historiques. Ainsi nous assistons au fin fond d'un café parisien, à des passes d'armes entre Marat, Robespierreet Danton dont on pourrait croire que HUGO fut le témoin et même le scribe. Victor HUGOs'en sert pour mettre en avant les personnalités différentes de ces trois figures de la Terreur tant et si bien qu'à la fin je ne savais plus lequel était le plus inhumain et le plus imbu de lui même. Il poursuit les portraits de ces hommes en nous relatant des échanges officiels dans des lieux de pouvoir et nous montre ainsi leurs différentes facettes. C'est aussi révélateur de la tension qui régnait à l'époque où le moindre faux pas pouvait vous conduire à l'échafaud. Ces hommes sont tous des équilibristes qui tout en tentant de rester sur leur fil tentent de faire tomber leurs concurrents. Luttes de pouvoirs et d'égos qui en disent long. Et puis l'histoire dans tout ça ? Et bien elle dit toutes ce que les histoires deVictor HUGOnous racontent ; que ce sont toujours les pauvres qui en bavent le plus, que ce sont eux qui sont en première ligne, que finalement que l'on parle d'aristocrate ou de bourgeois c'est du pareil au même pour les gens du peuple : ils sont toujours un cran en dessous. Royalistes ou Républicains ceux qui tombèrent en première ligne, ceux qui souffrirent le plus, ce sont les gens du peuples, pas ceux qui ont pris les décisions et ont prônés des idéaux. Victor HUGOnous offre une fin poignante laissant finalement percer l'homme sous le représentant des idées, qu'il s'agisse de Cimourdain ou de Lantenac. Preuve s'il en fallait vraiment une qu'il est fort le bonhomme ! Une lecture exigeante, intéressante, qui demande qu'on lui accorde du temps et de la disponibilité d'esprit. Une lecture qui, tantôt m'a emportée, tantôt m'a laissé sur le bord de la route. J'avoue avoir était beaucoup moins séduite que parLes Misérablesoule dernier jour d'un condamnépar exemple mais le propos est très différent. Merci aux copains qui ont fait la LCVictor HUGOavec moi même si nous avons lu des livres différents les échanges ont été enrichissants. Particulièrement ceux avec berni chou puisque nous lisions le même livre. D'ailleurs copain j'attends ton étude comparative entre ce que papi HUGO nous a raconté des Bretons et la vérité historique !";3.5;0
Quatrevingt-Treize;VictorHugo;Il y a des dates qui font frémir d'excitation et d'effroi par leur seule puissance évocatrice, par la marque sanglante et brûlante qu'elles ont laissée sur l'Histoire. 1793 en fait partie. 1793, c'est la Révolution Française dans ce qu'elle a de plus violent et de plus passionné, c'est la Terreur, la mise à mort de la royauté, les massacres, la guerre partout  à l'extérieur des frontières, bien sûr, mais aussi en Vendée où paysans et autres petites gens mènent une guérilla impitoyable contre l'armée républicaine. Et c'est bien en Vendée, terre de religion, de tradition et de violence, que se déroule le magnifique roman « Quatrevingt-treize » deVictor Hugo. C'est en Vendée que le marquis de Lantenac, brillant général et féroce royaliste, est envoyé pour organiser les petites bandes de paysans révoltés en une véritable armée organisée. Sur place, il a la désagréable surprise de trouver à la tête des forces républicaines son neveu Gauvain, jeune noble rallié par idéalisme aux valeurs de la Révolution. Autant dire que les retrouvailles ne seront pas des plus chaleureuses A ce duo, s'ajoute le personnage de Cimourdain, le père adoptif de Gauvain et également ardent républicain, aussi fanatique dans sa haine de l'aristocratie que le vieux Lantenac dans sa dévotion aveugle à la cause de la monarchie. Trois personnages, trois conceptions inconciliables de la France, de l'honneur et du devoir qui vont s'affronter dans les forêts de Vendée où la Nature elle-même semble être entrée en guerre aux côtés des belligérants. Vous aussi, vous vous doutez que tout cela se terminera fort mal, hein ? Premier roman lu deVictor Hugo: première claque ! Deux ans après, j'en suis encore toute étourdie et il m'arrive régulièrement de relire un passage par-ci, par-là et de retrouver à chaque fois la même émotion brute qu'à la première découverte. J'ai lu plusieurs autres livres du sieur Hugo depuis, mais aucun ne m'a marqué aussi profondément que « Quatrevingt-treize », dernier roman de l'auteur et peut-être le plus pur et le plus dénué d'artifices littéraires (à vérifier, ceci dit, il me faut encore lire un ou deux de ses ouvrages pour avoir une opinion définitive). Tout est parfait dans ce livre : le style superbe, le contexte historique restitué avec fougue et passion, les sentiments humains décortiqués avec une subtilité confondante Je ne peux que m'insurger bruyamment contre les lecteurs qui osent prétendre les personnages trop stéréotypés ! Certes, ils ont chacun une grande portée symbolique  illustrations vivantes des conflits et de ambiguïtés de leur siècle  mais ils sont aussi terriblement humains, dans tout ce que l'humanité a de plus fragile, de plus faillible et de plus touchant. Et Hugo n'a pas son pareil pour faire percer cette humanité, non dans des grands discours, mais dans une phrase, un mot et  dans le cas du terrible marquis de Lancenac  un geste. « Quatrevingt-treize », c'est également une vision terriblement noire de la Révolution Française (oh, ce magnifique passage rassemblantRobespierre, Marat et Danton  le loup, le serpent et l'ours  dans un huis-clos d'une virtuosité à couper le souffle ! Je ne m'en lasserai jamais ) Républicain convaincu, Victor Hugone condamne jamais les aspirations qui sont à l'origine de la Révolution, mais met en scène les contradictions d'un système qui, à force de vouloir défendre par l'acier et le feu ses nobles idéaux, a fini par les étouffer dans le sang. Cette contradiction est illustrée par la relation tendre et conflictuelle entre Gauvain et Cimourdain : l'un pense la Révolution avec son coeur, l'autre avec sa tête. C'est, hélas, cette deuxième vision qui prévaudra finalement et c'est sous le couperet de la guillotine que Hugo fera périr la dernière étincelle de pureté de la première République. Sans rire, si vous n'avez pas les larmes aux yeux aux dernières lignes, il faut sérieusement penser à consulter un psyConclusion ? Il avait vraiment un gros gros égo, Hugo, mais qu'est-ce qu'il le valait bien, le bougre;5.0;1
L'Homme qui rit;VictorHugo;"Lire Hugo c'est entrer en littérature. Car la première rencontre dans ce roman, ce n'est pasl'Homme qui rit, c'estVictor Hugo. Plus exactement son style, toujours le même, de la première à la dernière page. Hugo ne se contente pas d'une comparaison par-ci par-là, non il impose son ossature stylistique être ceci c'est encore être cela, cela a besoin de ceci pour exister etc et à partir de là il déroule tout un nuancier de maximes, comparaisons et de métaphores, presque jusqu'à la redondance parfois, pour que son lecteur touche au plus près et au plus complet de sa pensée, tenez par exemple : On résiste à l'adversité mieux qu'à la prospérité. On se tire de la mauvaise fortune plus entier que de la bonne. Charybde est la misère, mais Scylla est la richesse. Ceux qui se dressaient sous la foudre sont terrassés par l'éblouissement. Toi qui ne t'étonnais pas du précipice, crains d'être emporté sur les légions d'ailes de la nuée et du songe. L'ascension t'élèvera et t'amoindrira. L'apothéose a une sinistre puissance d'abattre. Se connaître en bonheur, ce n'est pas facile. le hasard n'est autre chose qu'un déguisement. Rien ne trompe comme ce visage-là. Est-il la Providence ? Est-il la Fatalité ? Une clarté peut ne pas être une clarté. Car la lumière est vérité, et une lueur peut être une perfidie. Vous croyez qu'elle éclaire, non, elle incendie. Vous-êtes encore là ? Je vous le concède, le père Hugo dérange, agace, son héritage moral est comme trop lourd à porter dans une société à l'individualisme exacerbé, plus Stendhalienne qu'Hugolienne regrettaitRégis Debraydans un récent essai. Déjà l'auteur de L'Homme qui rit n'amuse pas ses contemporains, lors de la parution du livreBarbey d'Aurevilly, acerbe, écrit (pas sur babélio ça n'existait pas encore hein ) : Il (Victor Hugo) coupe le fil à son récit et à ses personnages avec des dissertations abominables ce qui est un comble quand on sait à quel point le dandy normand aime à s'écouter gamahucher avec force amphigouris et prolégomènes au carré, il bave son encre sur des kilomètres de feuillets, mais c'est pour ça qu'on l'aime, n'est ce pas ! Néanmoins il est indéniable que cet ouvrage d'Hugo n'est pas qu'un roman. L'écrivain total, poète, romancier, dramaturge et essayiste a voulu en quelque sorte disserter par l'exemple, s'intéressant, sous le prisme de sa Noblesse, à l'Histoire de l'Angleterre, où il s'est exilé après avoir traité de nabot et de guenonNapoléon III(malaise ). Hugo historien vient manger le pain de Michelet ! Les familles aristocrates, les intrigues royales, les coutumes notabiliaires et l'exercice du pouvoir font l'objet de longues et énumératives digressions, laissant le lecteur sonné par l'énoncé de tant de patronymes facultatifs à la narration qui se retrouve quelque peu archipelisée Histoire donc, mais aussi politique, Hugo le député, l'orateur, n'oublie pas son combat pour la démocratie c'est à dire l'égalité, l'Etat de droit ; c'est le système des castes, des classes qu'il veut démolir dans un discours à la chambre des Lords à la fois enlevé et lucide (dans l'accueil qu'il reçoit de l'auditoire), une leçon de rhétorique en direct pour le lecteur, par l'un des plus grands tribuns de son temps ! L'éloquence est un mors ; si le mors casse, l'auditoire s'emporte, et rue jusqu'à ce qu'il ait désarçonné l'orateur. L'auditoire hait l'orateur. On ne sait pas assez cela. Vous commencez à comprendre qu'en dépit du nom du bouquin, l'Homme qui ritn'est pas spécialement drôle vous voilà prévenus. Mais si vous avez le courage de poursuivre avec Hugo alors vous allez vous régaler car c'est une superbe aventure littéraire, avec quel éclat Hugo nous plonge au coeur du déchainement des éléments, comme dit la chanson il y a des tempêtes et des naufrages dansl'Homme qui rit! ""Victor Hugon'est pas de la race des hommes, il est né des temps du dragon. "" écrivait son rivalSainte-Beuve. L'intrigue est résolument romantique, la tragédie grandiloquente, des marginaux dans leur solitude et leurs infirmités physiques ou sociales se réunissent, ils puisent ainsi la force dans le groupe, dans la noblesse (car la vraie noblesse, Hugo la place chez eux) et la pureté des sentiments qu'ils éprouvent les uns pour les autres. Des personnages machiavéliques, merveilleusement décrits, à l'image de Barkilphédro : Il était habile àcet art qu'on appelle la suggestion, et qui consiste à faire dans l'esprit des autres une petite incision où l'on met une idée à soi. La femme nue, c'est la femme armée.  le romantisme s'exprime encore dans une intrigue amoureuse un peu binaire : la pureté contre la tentation, la vertu contre le vice, la pâleur maladive, condamnée contre le pourpre et les baldaquins. ""L'Homme qui ritest supérieur à tout ce queVictor Hugoa écrit depuis dix ans. Il y règne un souffle surhumainEmile Zola. Comme avec le personnage deNotre-Dame de Paris, Hugo joue sur le duo laideur/bonté, à contrepied des croyances crétines de son époque (et de la nôtre). Gwynplaine, le personnage principal est en effet affublé d'un triste sourire, scarification indélébile, génie littéraire que de créer ce clown triste au sourire sardonique, à la postérité mondialement connue sous les traits du fameux Joker de la bande-dessinée Batman, dont le sourire se transfigura en un rire retentissant dans les salles obscures avec le concours de Jack Nicholson, Heath Ledger ou encore Joaquin Phoenix Ne ris donc plus !  Je ne ris pas, dit l'enfant. Ursus eut un tremblement de la tête aux pieds.  Tu ris, te dis-je. L'Homme qui ritest comme une bouteille àla mer, jetée par un comprachicos repenti, arrivera t-elle jusqu'à vos rivagesQu'en pensez-vous ?";3.5;0
L'Homme qui rit;VictorHugo;Malgré le prestige de Victor Hugo et le fond fascinant du roman, je n'ai pas eu de plaisir à la lecture de « L'Homme qui rit ». La raison ? Un style insupportablement lourd qui inflige au lecteur de longues tirades sur les sentiments intérieurs des personnages principaux ou encore sur l'évolution historique de l'Angleterre en insistant sur l'extrême dureté de sa justice. Pourtant malgré ses écueils stylistiques rédhibitoires, « L'Homme qui rit » reste une oeuvre attachante, faisant la part belle aux « monstres », aux difformes, aux miséreux ayant soif d'une revanche sociale, aussi belle que vaine. Toutes les bases pour le personnage du « Joker » de DC comics ont été effectivement posées là...;1.5;-1
L'Homme qui rit;VictorHugo;Premier abandon de l'année, à la page 190. Hélas j'aurais tellement voulu aimer ce livre mais je m'ennuie, trop de description de bateau, de tempête, j'y comprends rien du tout et j'ai aucun intérêt pour ce livre. J'en suis désolée pour ceux qui aime mais moi je ne peux pas. Je mets quand même 12 car c'est quand même du Hugo et que la plume est magnifique.;2.0;-1
L'Homme qui rit;VictorHugo;D'après ce que j'avais lu, c'était soit le meilleur livre de Victor Hugo, soit le pire... Et bien je suis assez d'accord, c'est où l'un où l'autre ! J'ai trouvé l'histoire bien, et la critique sociale pertinente, claire et bien menée. Par contre, le style est lourd lourd. Avec des digressions à n'en plus finir. Sur les 750 pages environ de ma version pocket, il faut presque attendre 500 pages avant de rencontrer le fameux Gwynplaine, c'est long... Et c'est construit de telle façon qu'on se doute de bout en bout de ce qui va arriver... (Sauf le final, auquel je ne m'attendais pas, je l'avoue). Un livre qui est dur à lire. Dont on se sent éloigné des personnages, non pas à cause de leur personnalité(s), mais à cause du style de l'auteur, probablement délibéré. Ca reste une curiosité. Mais une curiosité lourde à lire.;2.0;-1
L'Homme qui rit;VictorHugo;"Un enfant abandonné sur les côtes anglaises est recueilli par un saltimbanque philosophe. Sur 860 pages, on aurait pu en supprimer presque 600. C'est bourré de digressions plus longues les unes que les autres sur tout et n'importe quoi. Par ex, un navire est pris dans une tempête, et bien on a droit à un cours sur les vents, tempêtes et vagues; une leçon sur le genre de bateau comparé à d'autres; la liste de tous les récifs de la côte; des considérationssur les naufrages et le droit de prise, sur les bouteilles à la mer, etc. Il est question de la chambre des Lords, aussitôt on a plusieurs chapitres sur l'histoire du Parlement anglais, son cérémonial, ses membres, ses compétences. Et ainsi de suite. La construction de l'intrigue rend en plus l'histoire hyper prévisible et la fin est bâclée en plus d'être niaise. Restent la plume d'Hugo, souvent sarcastique, et quelques thèmes intéressants, que l'auteur a déguisés sous forme d'un récit historique pour critiquer le système politique et social de son époque. Je regrette de m'être accrochée jusqu'au bout, je me suis ennuyée à mourir la plupart du temps. Dommage, j'en attendais beaucoup (sûrement trop).";1.0;-1
